tax_id	abundance	superkingdom	phylum	class	order	family	genus	species
11704	0.007905138339920948	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium	
6681	0.007905138339920948	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae		
236	0.003952569169960474	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
3477	0.007905138339920948	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseibacterium	
11012	0.007905138339920948	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	
7816	0.007905138339920948	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae		
6506	0.019762845849802372	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	GKS98 freshwater group	
13494	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	WDS1C4	
6809	0.007905138339920948	Bacteria	Patescibacteria	Dojkabacteria				
8899	0.003952569169960474	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Vallitalea	
13826	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Seohaeicola	saemankumensis
4030	0.011857707509881422	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae		
15516	0.011857707509881422	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	
14256	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivivens	donghaensis
18487	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivivens	
1988	0.003952569169960474	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidium MBIC10003	
5373	0.011857707509881422	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Synechocystis PCC-6803	
10565	0.003952569169960474	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma	
5786	0.011857707509881422	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	litoreus
4245	0.003952569169960474	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae		
44	0.007905138339920948	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
9668	0.00619025395871457	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae		
12452	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nioella	sediminis
8550	0.005667453551166853	Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter	
19394	0.003952569169960474	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodovibrio	
258	0.007905138339920948	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Nodosilinea PCC-7104	
587	0.007905138339826843	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter	
1628	0.007905138339920948	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	
5730	0.003952569169960474	Bacteria	Patescibacteria	Microgenomatia				
2522	0.003952569169960474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivita	
6712	0.003952569169960474	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	
735	0.003952569169960474	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae		
12838	0.003952569169960474	Bacteria	Spirochaetota	MVP-15				
16037	0.003952569169960474	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincola	schmidtii
1265	0.003952569169960474	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
175	0.003952569169960474	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	
10727	0.003952569169960474	Bacteria	Patescibacteria	Microgenomatia	Candidatus Pacebacteria			
7638	0.003952569169960474	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae		
16331	0.003952569169960474	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	thermalis
1294	0.007905138339920948	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia PCC-9350	spumigena
7393	0.003952569169960474	Bacteria	Planctomycetota	vadinHA49				
5356	0.003952569169960474	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group			
234	0.003952569169960474	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
unmapped	0.0							
mapped_unclassified	0.0							
