Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Oribacterium|uncultured organism	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.0686813186813187	0.421274354923644	0.173510699826489	0.08302200083022	0.138057984353428	0.0504286434694907
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|Unassigned	0	0	0.403632694248234	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured bacterium	0	0	0	0	0	0	0.138264777048047	0	0.269179004037685	0	0.628601361969618	1.76991150442478	0.686813186813187	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured organism	0.648748841519926	0	1.61453077699294	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Stomatobaculum|Eubacterium sp. oral clone DO016	0	0	0	0	0	0	0	0	0.0672947510094213	0.100806451612903	0	0	0	0	0.520532099479468	0.95475300954753	0.276115968706857	0.907715582450832
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Stomatobaculum|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0	0.0578368999421631	0	0	0.453857791225416
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella|uncultured bacterium	1.0194624652456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella|unidentified	0.46339202965709	0	0	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Unassigned|uncultured organism	0	0	0.0504540867810293	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] eligens group|Unassigned	0	0	0.454086781029263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] eligens group|uncultured bacterium	0	0	1.56407669021191	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] eligens group|uncultured organism	0.834105653382762	0.119617224880383	0.756811301715439	0.906735751295337	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] ruminantium group|gut metagenome	0.46339202965709	0.239234449760766	0	0	2.70833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] ruminantium group|uncultured bacterium	0	0.119617224880383	0.0504540867810293	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] xylanophilum group|uncultured bacterium	0	0	0.554994954591322	0	0.208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Ruminococcus] gauvreauii group|uncultured Blautia sp.	0	0	0.201816347124117	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Ruminococcus] gnavus group|uncultured organism	0	0	0	0	0	18.0428134556575	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214 group|Unassigned	0	0.358851674641148	0.201816347124117	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|Unassigned	1.0194624652456	0.239234449760766	0.908173562058527	0.129533678756477	0.104166666666667	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|gut metagenome	7.59962928637627	0	2.52270433905146	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|uncultured bacterium	0.834105653382762	0.478468899521531	2.11907164480323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured organism	1.66821130676552	0	0.100908173562059	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Acutalibacter|[Clostridium] leptum	0	0	0	0.129533678756477	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|Unassigned	2.78035217794254	0.717703349282297	0.65590312815338	3.49740932642487	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|gut metagenome	0.741427247451344	0.358851674641148	0.100908173562059	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|human gut metagenome	1.0194624652456	0.837320574162679	0.151362260343088	0	1.5625	1.52905198776758	0	0	0	0.100806451612903	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|metagenome	0	3.22966507177034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|uncultured Firmicutes bacterium	0	2.87081339712919	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|uncultured bacterium	1.20481927710843	10.7655502392345	4.18768920282543	1.03626943005181	7.08333333333333	1.8348623853211	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|uncultured organism	9.73123262279889	21.4114832535885	6.71039354187689	2.33160621761658	8.125	1.8348623853211	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Gemmiger|uncultured organism	0.185356811862836	2.99043062200957	0.554994954591322	1.55440414507772	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured Ruminococcaceae bacterium	0	3.11004784688995	0.252270433905146	10.7512953367876	0	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured bacterium	0.741427247451344	0.717703349282297	0.807265388496468	9.71502590673575	1.77083333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured organism	0	0.598086124401914	0.201816347124117	0.259067357512953	1.5625	0	0	0	0	0	0	0	0	0	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Ruminococcus bicirculans	2.0389249304912	0	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Ruminococcus callidus	1.29749768303985	0	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. UNK.MGS-30	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|gut metagenome	5.46802594995366	0	0	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|metagenome	0	0	0.252270433905146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured bacterium	4.6339202965709	0	1.10998990918264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured organism	0	0	0	0	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|UCG-010|Incertae Sedis|uncultured bacterium	0	0	0.201816347124117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|Unassigned	0	0	0	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|gut metagenome	0.185356811862836	0	2.16952573158426	2.72020725388601	0	14.9847094801223	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|human gut metagenome	0	0	0.908173562058527	3.23834196891192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|uncultured bacterium	0	0	0	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|uncultured organism	0	0	0.756811301715439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|Peptococcus sp. oral clone MCE10_265	0	0	0	0	0	0	0.622191496716212	0	0.53835800807537	0	0	0.884955752212389	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|Peptococcus-like sp. oral clone I070	0	0	0	0	0	0	0	0	0	2.01612903225806	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|Unassigned	0	0	0	0	0	0	0	0	0	0	0.104766893661603	2.12389380530973	0	0	0.0578368999421631	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|uncultured bacterium	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.995285489785228	0.884955752212389	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family XIII AD3011 group|uncultured organism	0	0	0	0	0.625	2.44648318042813	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family XIII UCG-001|Peptostreptococcaceae bacterium canine oral taxon 139	0	0	0	0	0	0	0.276529554096094	0	0.0672947510094213	0	0.261917234154007	0.353982300884956	0.137362637362637	0	0	0	0.0460193281178095	0.100857286938981
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Hornefia|[Eubacterium] minutum	0	0	0	0	0	0	0.311095748358106	0.237529691211401	0	0	0	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Hornefia|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0.134589502018843	0	0	0.530973451327434	0.343406593406593	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	1.79744210162461	0.475059382422803	1.41318977119785	0.100806451612903	0.838135149292824	0.884955752212389	1.23626373626374	0	0	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Mogibacterium|Mogibacterium diversum	0	0	0	0	0	0	0.0345661942620118	0	0.134589502018843	0	0	0.176991150442478	0	0	0.115673799884326	0.20755500207555	0.0460193281178095	0.252143217347453
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Mogibacterium|Mogibacterium timidum	0	0	0	0	0	0	0.0691323885240235	0.475059382422803	0.201884253028264	0	0.0523834468308015	0	0.274725274725275	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Mogibacterium|Unassigned	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0.0526592943654555	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] brachy group|Eubacterium brachy ATCC 33089	0	0	0	0	0	0	0	0	0.672947510094213	0	0	0.176991150442478	0	0.0526592943654555	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] brachy group|[Eubacterium] brachy	0	0	0	0	0	0	1.10611821638438	1.78147268408551	0.201884253028264	1.20967741935484	0.261917234154007	0	0	0	0	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] saphenum group|Eubacterium saphenum ATCC 49989	0	0	0	0	0	0	0.483926719668165	0	0.134589502018843	0	0.36668412781561	1.5929203539823	1.51098901098901	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|Eubacterium sulci ATCC 35585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.20755500207555	0.138057984353428	0.706001008572869
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|[Eubacterium] infirmum	0	0	0	0	0	0	0.0691323885240235	0	0.0672947510094213	0	0.157150340492404	0	0.892857142857143	0	0	0	0.0460193281178095	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|uncultured bacterium	0	0	0	0	0	0	0.138264777048047	0	0.201884253028264	0	1.10005238344683	0.353982300884956	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Incertae Sedis|uncultured Peptostreptococcus sp.	0	0	0	0	0	0	0.103698582786035	0	0	0	0.942902042954426	1.06194690265487	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.137362637362637	0	0.0578368999421631	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Parvimonas micra	0	0	0	0	0	0	0.656757690978223	7.36342042755344	0	0	0.36668412781561	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Parvimonas micra ATCC 33270	0	0	0	0	0	0	1.7628759073626	0.237529691211401	0.201884253028264	5.54435483870968	0.261917234154007	0.176991150442478	0	0	0	0.04151100041511	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Peptostreptococcus sp. MDA2346-2	0	0	0	0	0	0	0	3.20665083135392	0.0672947510094213	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|uncultured bacterium	0	0	0	0	0	0	0	0	0.807537012113055	0	1.25720272393924	1.23893805309735	1.23626373626374	0	0.231347599768652	0.53964300539643	0.092038656235619	0.151285930408472
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|uncultured organism	0	0	0	0	0	0	0	12.1140142517815	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|W5053|Peptostreptococcaceae bacterium oral taxon 113 str. W5053	0	0	0	0	0	0	0	1.54394299287411	0	0	0	0.530973451327434	0.412087912087912	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Filifactor|Filifactor alocis	0	0	0	0	0	0	8.26132042862081	0	9.62314939434724	3.72983870967742	5.55264536406496	5.30973451327434	7.62362637362637	0	0.173510699826489	0	0.092038656235619	0.151285930408472
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Filifactor|Filifactor alocis ATCC 35896	0	0	0	0	0	0	0.0345661942620118	0	3.70121130551817	0	1.46673651126244	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptoanaerobacter|Peptoanaerobacter stomatis	0	0	0	0	0	0	0.276529554096094	0	0.0672947510094213	0	0.104766893661603	0	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Peptostreptococcus stomatis	0	0	0	0	0	0	0.172830971310059	0.831353919239905	0.269179004037685	1.20967741935484	0.261917234154007	1.76991150442478	1.71703296703297	0.0526592943654555	0.173510699826489	0.20755500207555	0.230096640589047	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Peptostreptococcus stomatis DSM 17678	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.36668412781561	0	0.412087912087912	0	0	0.04151100041511	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Unassigned	0	0	0	0	0	0	0.0345661942620118	1.06888361045131	0	0	0.0523834468308015	1.23893805309735	0.137362637362637	0	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|uncultured organism	0	0	0	0	0	0	0	1.42517814726841	0.201884253028264	0.403225806451613	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium faecium	1.48285449490269	0	0	12.3056994818653	2.29166666666667	4.28134556574924	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|gut metagenome	0	0	1.05953582240161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|uncultured bacterium	0	0	0	0	0.9375	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|uncultured organism	0	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. canine oral taxon 167	0	0	0	0	0	0	0	0	0	0	0.419067574646412	0	0.206043956043956	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. oral taxon 137 str. F0430	0	0	0	0	0	0	0.138264777048047	0	0	1.10887096774194	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sputigena	0	0	0	0	0	0	0.79502246802627	0.356294536817102	0	0.100806451612903	0.680984808800419	0.176991150442478	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Unassigned	0	0	0	0	0	0	1.00241963359834	0.237529691211401	0	0.100806451612903	0.523834468308015	0.353982300884956	0.549450549450549	0	0.115673799884326	0.04151100041511	0.092038656235619	0.151285930408472
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured Selenomonas sp.	0	0	0	0	0	0	3.07639128931905	0.356294536817102	0	0	2.14772132006286	0.176991150442478	1.37362637362637	0	0.289184499710816	0.04151100041511	0.230096640589047	0.0504286434694907
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured Veillonellaceae bacterium	0	0	0	0	0	0	0	0	0.201884253028264	0	0.261917234154007	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured bacterium	0	0	0	0	0	0	4.35534047701348	1.42517814726841	0.336473755047106	0.403225806451613	1.46673651126244	1.06194690265487	1.8543956043956	0	0.231347599768652	0.04151100041511	0.230096640589047	0.252143217347453
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Anaeroglobus|Anaeroglobus geminatus	0	0	0	0	0	0	0.0345661942620118	1.66270783847981	0.0672947510094213	0	0.576217915138816	0.176991150442478	0.0686813186813187	0	0	0.04151100041511	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|Bacteroides xylanisolvens	0	0	0.756811301715439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|Dialister invisus DSM 15470	0	0	0	0	0	0	0.103698582786035	0	0.134589502018843	0.100806451612903	0.838135149292824	0.176991150442478	0.480769230769231	0	0.173510699826489	0	0	0.0504286434694907
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|Dialister pneumosintes	0	0	0	0	0	0	0	0.950118764845606	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|uncultured bacterium	0	3.34928229665072	3.12815338042381	0	0	0	0.0345661942620118	0	0.336473755047106	0.100806451612903	0.838135149292824	0.353982300884956	0.549450549450549	0	0	0.04151100041511	0.184077312471238	0.100857286938981
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|uncultured organism	0	0	0	0	0	0	1.00241963359834	1.30641330166271	0.134589502018843	0.201612903225806	0.209533787323206	0.353982300884956	0.206043956043956	0	0	0	0	0.0504286434694907
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Megasphaera|Megasphaera micronuciformis	0	0	0	0	0	0	0	0	0.0672947510094213	0	0.104766893661603	0	0	0	0.520532099479468	0.12453300124533	0.276115968706857	1.76500252143217
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Unassigned	0	0	0	0	0	0	0.241963359834082	0.118764845605701	0.134589502018843	0.705645161290323	0	0	0.0686813186813187	1.47446024223275	1.27241179872759	0.78870900788709	1.79475379659457	4.74029248613212
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Veillonella sp. oral taxon 158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0.74719800747198	0.184077312471238	0.453857791225416
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Veillonella tobetsuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.404858299595142	0.49813200498132	1.15048320294524	0.0504286434694907
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|uncultured bacterium	0	0	0	0	0	0	0.0691323885240235	0	0	0	0	0	0.137362637362637	0.315955766192733	0.404858299595142	3.48692403486924	1.97883110906581	1.51285930408472
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|uncultured organism	0	0	0	0	0	0	0.691323885240235	0.475059382422803	0.201884253028264	1.31048387096774	0.36668412781561	0.353982300884956	0.686813186813187	0.631911532385466	1.38808559861191	2.40763802407638	3.63552692130695	1.91628845184065
Bacteria|Bacillota|Syntrophomonadia|Syntrophomonadales|Syntrophomonadaceae|Pelospora|Syntrophomonadaceae genomosp. P1	0	0	0	0	0	0	0	0	0	0	0	0	0.755494505494505	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fluxus	1.11214087117702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides intestinalis	2.68767377201112	0	0	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides massiliensis	0	0	0	0	4.6875	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides uniformis	0.741427247451344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides vulgatus	0	0	0	0	3.22916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured bacterium	17.7942539388323	1.07655502392344	0.252270433905146	0	9.79166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured organism	1.76088971269694	0	0	0	6.14583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Incertae Sedis|Phocaeicola|Phocaeicola abscessus CCUG 55929	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.471451021477213	0	0.549450549450549	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Marinifilaceae|Odoribacter|Bacteroidetes sp. oral clone FX069	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0.824175824175824	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Paludibacteraceae|F0058|Bacteroidetes oral taxon 274 str. F0058	0	0	0	0	0	0	0.414794331144141	0	0	0	0.209533787323206	1.06194690265487	0.137362637362637	0.0526592943654555	0	0.04151100041511	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Paludibacteraceae|F0058|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.686813186813187	0.0526592943654555	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas endodontalis	0	0	0	0	0	0	0.760456273764259	1.54394299287411	1.278600269179	0.100806451612903	2.14772132006286	1.5929203539823	4.18956043956044	0	0.404858299595142	0	0.138057984353428	0.403429147755925
